219: 1166,186,1164,155,1276,146,1279,178,0.997
219: 357,136,269,82,292,44,380,98,0.995
219: 541,291,539,271,578,266,581,287,0.731
219: 730,197,729,187,753,185,754,195,0.675
220: 847,167,846,148,893,147,893,166,0.968
220: 848,201,847,183,895,181,896,199,0.913
220: 78,106,3,98,7,58,82,66,0.848
220: 846,147,845,131,892,128,893,144,0.83
220: 157,154,105,152,105,137,157,138,0.611
221: 490,164,398,145,404,119,495,138,0.994
221: 397,146,338,135,344,107,403,118,0.99
221: 560,177,495,163,499,141,564,155,0.989
221: 336,134,291,124,297,98,342,108,0.986
221: 903,247,902,230,942,229,942,246,0.869
222: 480,37,480,18,529,18,529,37,0.985
222: 484,76,484,62,526,61,526,75,0.98
222: 534,76,534,58,577,57,577,75,0.973
223: 1001,294,833,292,833,256,1001,258,0.993
223: 560,141,522,137,523,122,561,126,0.991
223: 576,116,545,115,545,101,577,102,0.99
223: 929,336,897,335,897,325,929,326,0.72
224: 860,78,854,62,911,43,916,59,0.992
224: 786,322,783,303,839,294,842,313,0.989
224: 598,341,595,316,649,310,652,335,0.985
224: 388,719,348,715,350,695,390,699,0.983
224: 854,345,852,329,901,324,903,339,0.962
224: 432,716,432,679,475,679,475,716,0.92
225: 694,171,689,152,759,136,764,155,0.983
225: 32,700,2,649,117,582,147,634,0.912
225: 25,166,25,85,107,85,107,166,0.764
226: 741,85,725,63,766,35,781,58,0.993
226: 530,223,426,206,432,168,536,185,0.986
226: 797,306,797,293,834,292,835,305,0.984
226: 795,293,795,254,880,254,880,293,0.967
226: 654,116,650,98,675,92,679,110,0.964
226: 848,306,848,294,876,294,876,306,0.86
226: 1053,165,1051,150,1080,147,1082,161,0.584
227: 622,162,542,143,549,114,628,133,0.996
227: 1047,153,1043,128,1091,119,1096,144,0.978
228: 385,121,384,85,621,83,622,120,0.979
228: 411,126,411,115,450,115,450,126,0.869
228: 1140,487,1084,477,1100,384,1156,394,0.596
229: 814,274,814,246,956,246,956,274,0.991
229: 480,285,479,251,706,248,707,282,0.99
229: 518,174,518,155,610,155,610,174,0.979
229: 672,177,672,154,779,154,779,177,0.975
229: 742,275,741,256,811,255,811,274,0.954
229: 617,174,617,152,667,152,667,174,0.939
229: 963,271,963,252,1021,252,1021,271,0.868
230: 1149,153,1149,134,1186,134,1186,153,0.997
231: 1114,109,1114,48,1252,48,1252,109,0.996
231: 791,212,767,174,834,132,857,169,0.949
231: 594,277,594,260,622,260,622,277,0.903
231: 447,122,412,24,446,12,481,110,0.885
232: 741,45,740,27,860,22,861,40,0.995
232: 745,87,742,45,863,36,866,78,0.993
232: 766,28,765,8,829,4,830,25,0.983
232: 899,67,899,52,937,52,937,67,0.97
233: 926,719,763,580,824,515,987,668,0.935
233: 775,547,747,429,958,379,986,497,0.857
233: 791,581,716,485,756,453,832,549,0.81
234: 570,149,562,114,650,95,658,130,0.998
234: 311,207,303,181,359,165,367,191,0.996
234: 948,81,943,57,988,48,993,72,0.994
234: 138,243,135,222,173,216,176,236,0.968
234: 281,213,275,189,303,182,309,206,0.946
234: 526,157,519,127,560,118,567,148,0.906
235: 561,190,561,172,609,172,609,190,0.995
235: 610,189,610,171,647,171,647,189,0.992
235: 649,188,649,171,690,171,690,188,0.992
235: 378,198,319,148,347,115,407,165,0.975
235: 308,284,308,260,383,260,383,284,0.958
235: 1051,133,1035,108,1070,84,1087,109,0.943
235: 127,194,127,178,165,178,165,194,0.928
235: 930,185,930,167,967,167,967,185,0.914
235: 166,193,166,177,205,177,205,193,0.846
236: 1148,136,1148,4,1277,4,1277,136,0.96
237: 840,185,837,130,919,126,922,181,0.993
237: 911,417,825,400,840,321,927,337,0.985
237: 855,331,855,273,951,273,951,331,0.972
237: 87,294,63,257,137,211,160,248,0.968
237: 31,226,13,165,168,121,185,183,0.966
237: 845,256,845,181,905,181,905,256,0.952
237: 635,228,619,226,624,180,639,182,0.788
237: 834,143,834,105,909,105,909,143,0.671
238: 115,97,38,57,49,35,126,75,0.983
238: 17,719,2,701,70,656,85,679,0.982
238: 168,118,120,96,129,77,177,99,0.982
238: 176,98,126,71,139,47,189,73,0.968
238: 857,423,844,287,881,283,894,419,0.96
238: 123,76,40,27,55,1,139,50,0.894
238: 8,348,1,298,216,267,223,317,0.819
238: 327,184,279,159,289,138,338,163,0.548
239: 213,178,90,126,120,54,243,106,0.993
239: 10,123,10,25,100,25,100,123,0.74
240: 676,64,676,37,800,37,800,63,0.996
240: 826,166,812,146,868,106,882,126,0.996
240: 671,37,671,5,802,5,802,37,0.995
240: 788,181,779,164,810,147,819,163,0.983
240: 1072,236,1063,200,1184,171,1192,207,0.982
240: 674,100,674,83,757,83,757,100,0.883
240: 573,232,525,224,543,111,591,119,0.833
240: 353,235,305,187,330,162,378,210,0.71
241: 837,83,821,60,877,21,893,44,0.996
241: 219,161,122,86,153,45,250,121,0.983
241: 517,192,517,175,560,175,560,192,0.628
242: 1047,319,1040,228,1190,215,1198,307,0.992
242: 759,278,757,254,845,249,847,273,0.97
242: 1138,353,1105,353,1105,338,1138,338,0.951
242: 1172,475,1162,427,1187,422,1197,470,0.699
243: 1102,446,914,404,927,345,1115,388,0.994
243: 1014,315,1014,243,1184,243,1184,315,0.992
243: 1119,525,899,466,918,398,1137,457,0.992
243: 510,198,510,176,555,176,555,198,0.915
244: 806,99,806,59,877,59,877,99,0.988
245: 693,134,693,109,776,109,776,134,0.989
245: 573,103,573,77,600,77,600,103,0.887
245: 398,116,398,26,478,26,478,116,0.887
246: 55,535,54,516,127,513,127,533,0.992
246: 56,514,55,485,124,482,125,511,0.992
246: 628,227,628,202,681,202,681,227,0.673
246: 784,226,784,201,841,201,841,226,0.542
247: 1218,366,1097,345,1103,310,1224,330,0.995
247: 1089,335,1035,326,1039,302,1094,311,0.99
247: 521,265,521,221,538,221,538,265,0.917
248: 281,160,134,125,143,85,291,120,0.998
248: 835,417,829,369,908,359,914,408,0.75
248: 127,122,6,96,15,53,136,80,0.743
248: 933,172,926,141,1028,117,1035,148,0.544
249: 109,335,109,287,252,287,252,335,0.997
249: 984,353,984,337,1020,337,1020,353,0.95
249: 968,336,960,295,1050,276,1058,318,0.904
249: 961,309,961,190,1058,190,1058,309,0.658
250: 593,524,514,503,523,470,602,491,0.982
250: 489,532,472,510,510,480,527,502,0.977
250: 559,607,466,587,474,550,567,570,0.822
251: 724,151,702,113,797,58,819,97,0.993
251: 701,130,655,109,669,78,715,99,0.978
251: 741,184,669,182,670,163,741,164,0.881
251: 654,181,654,163,677,163,677,181,0.648
251: 742,180,742,161,775,161,775,180,0.58
252: 761,267,706,266,706,251,761,252,0.994
252: 958,177,860,174,861,143,959,147,0.987
252: 712,250,712,237,753,237,753,250,0.974
252: 702,235,702,218,728,218,728,235,0.973
252: 627,129,588,128,588,112,628,113,0.962
252: 632,131,632,116,688,116,688,131,0.717
253: 310,146,258,123,270,95,322,118,0.996
253: 400,250,256,191,281,131,425,189,0.979
253: 174,388,167,346,284,325,291,367,0.972
253: 286,364,283,333,330,328,333,359,0.961
253: 235,286,235,254,307,254,307,286,0.958
253: 494,262,493,245,581,242,582,260,0.941
253: 345,352,341,326,411,314,416,339,0.87
253: 453,441,426,423,459,373,486,391,0.578
254: 240,209,41,163,57,95,256,141,0.987
254: 346,210,292,198,297,177,351,190,0.965
254: 364,234,294,217,298,198,369,216,0.962
254: 642,329,606,321,612,296,647,303,0.913
254: 375,218,352,214,356,197,378,201,0.856
255: 1173,497,1012,434,1037,372,1197,435,0.997
255: 1015,433,924,390,945,345,1036,388,0.994
255: 1274,325,1055,305,1062,238,1279,258,0.992
255: 1262,529,1170,485,1201,421,1279,466,0.951
255: 753,623,706,605,715,580,762,597,0.864
255: 703,605,620,559,635,532,719,578,0.592
256: 555,191,555,162,690,162,690,191,0.996
256: 373,190,373,171,442,171,442,190,0.952
256: 326,189,248,187,249,161,326,162,0.92
256: 835,203,835,182,925,181,925,201,0.832
257: 650,398,649,378,684,376,685,396,0.961
257: 652,361,649,340,689,333,693,354,0.914
257: 352,313,292,312,292,291,353,292,0.849
257: 664,377,664,357,676,357,676,377,0.78
257: 650,379,650,359,665,359,665,379,0.604
257: 677,376,677,356,689,356,689,376,0.585
258: 254,349,254,330,299,330,299,349,0.992
258: 197,174,170,173,171,164,198,165,0.987
258: 415,219,415,207,464,207,464,219,0.984
258: 208,495,196,467,244,448,255,476,0.983
258: 1051,168,973,165,974,141,1051,144,0.966
258: 1,207,1,198,39,198,39,207,0.699
259: 430,78,429,56,470,55,471,77,0.998
259: 918,103,909,55,1142,13,1150,61,0.997
259: 33,143,32,101,127,98,128,139,0.995
259: 133,139,133,99,208,99,208,139,0.991
259: 1132,456,1132,377,1273,377,1273,456,0.769
259: 793,293,792,272,859,267,860,289,0.602
260: 618,188,617,162,720,157,721,183,0.997
260: 1070,130,1062,93,1218,60,1226,98,0.996
260: 336,148,336,135,360,135,360,148,0.989
260: 132,173,66,171,67,139,133,141,0.988
260: 134,173,134,142,187,142,187,173,0.924
260: 100,313,99,295,140,294,140,312,0.9
260: 673,361,673,333,731,333,731,361,0.651
261: 833,242,833,224,871,224,871,242,0.865
261: 533,210,531,197,577,190,579,204,0.833
262: 141,225,141,199,210,199,210,225,0.957
262: 296,234,200,230,201,203,297,207,0.822
262: 433,339,433,307,495,307,495,339,0.586
263: 808,132,737,128,738,104,809,108,0.988
263: 532,535,530,517,572,512,574,531,0.949
263: 538,265,538,250,579,250,579,265,0.938
264: 557,264,513,263,513,250,557,251,0.992
264: 509,263,466,262,466,249,510,250,0.99
264: 464,262,431,261,431,249,464,250,0.978
264: 899,441,836,427,844,392,907,407,0.943
265: 566,257,507,251,510,221,569,227,0.991
266: 739,210,732,177,807,161,814,194,0.996
266: 677,225,669,197,727,178,736,206,0.986
266: 1248,315,1245,296,1277,291,1279,310,0.633
267: 725,574,657,550,667,522,735,546,0.988
267: 722,244,718,204,791,196,795,236,0.983
267: 678,248,673,220,713,212,719,240,0.975
267: 709,542,656,522,664,501,717,521,0.972
267: 769,599,725,572,738,551,782,578,0.965
267: 423,83,423,24,466,24,466,83,0.846
268: 845,282,757,270,763,228,850,240,0.994
268: 927,311,846,275,864,235,945,272,0.989
268: 648,437,641,412,719,391,726,416,0.988
269: 891,171,867,102,1139,9,1162,77,0.998
269: 770,203,750,150,858,111,877,164,0.997
269: 713,218,703,170,748,160,758,209,0.984
270: 997,282,996,252,1058,250,1059,281,0.994
270: 998,308,998,281,1058,280,1059,307,0.989
270: 1013,378,1013,359,1048,358,1049,377,0.989
270: 998,355,995,323,1060,317,1063,349,0.989
270: 580,391,517,386,521,347,583,353,0.862
270: 521,272,521,261,540,261,540,272,0.785
270: 525,348,524,334,557,333,558,347,0.663
271: 335,375,335,357,397,356,397,374,0.99
271: 215,378,215,359,281,359,281,378,0.97
271: 270,140,215,129,218,114,273,125,0.965
271: 642,199,639,187,666,178,670,190,0.75
271: 648,401,647,385,688,384,689,399,0.693
271: 337,148,275,141,277,124,339,131,0.581
271: 638,181,638,154,660,154,660,181,0.534
272: 339,311,339,290,444,290,444,311,0.963
273: 120,188,22,167,29,136,126,157,0.996
273: 121,216,62,210,64,182,124,188,0.996
273: 17,204,17,176,61,176,61,204,0.967
273: 307,719,293,707,330,682,345,704,0.87
273: 261,296,261,278,318,278,318,296,0.641
274: 100,212,54,202,59,181,104,191,0.992
274: 136,219,101,213,105,193,140,199,0.99
274: 111,262,72,258,74,237,113,241,0.987
274: 367,103,319,47,347,24,395,80,0.983
274: 123,239,97,237,98,217,124,219,0.968
274: 68,233,68,213,95,213,95,233,0.952
274: 421,143,370,100,390,76,441,119,0.55
275: 413,155,252,149,254,103,415,109,0.962
275: 699,173,426,159,428,117,701,131,0.945
275: 1186,175,1186,144,1277,144,1277,175,0.741
276: 173,348,7,280,27,232,193,300,0.998
276: 735,391,735,375,788,375,788,391,0.796
277: 69,104,69,73,125,73,125,104,0.996
278: 448,67,329,64,330,32,449,36,0.986
278: 513,453,491,422,582,359,604,390,0.982
278: 619,198,615,184,640,176,644,190,0.549
279: 759,176,759,158,841,158,841,176,0.996
279: 456,483,455,462,511,460,512,482,0.995
279: 469,165,411,164,412,147,469,148,0.992
279: 326,162,326,145,411,145,411,162,0.974
279: 455,418,454,406,485,404,486,416,0.962
279: 456,430,456,419,510,418,510,430,0.94
279: 179,445,179,432,233,430,234,443,0.931
279: 457,494,456,484,488,482,488,493,0.913
279: 456,463,453,431,497,428,499,461,0.669
279: 454,411,454,398,486,396,487,409,0.605
280: 1021,311,959,310,959,290,1021,291,0.992
280: 616,343,616,315,698,315,698,343,0.955
280: 1096,232,1094,216,1120,213,1122,229,0.624
281: 1018,397,1009,364,1110,337,1119,370,0.982
282: 495,427,425,425,426,406,496,408,0.994
282: 147,367,97,359,104,317,154,325,0.991
282: 481,606,406,605,407,588,481,589,0.988
282: 1220,365,1163,357,1166,331,1223,339,0.676
282: 192,572,120,553,151,434,223,453,0.531
283: 670,126,425,124,425,86,670,88,0.991
283: 583,83,583,55,642,55,642,83,0.987
283: 580,83,449,80,450,50,581,53,0.89
284: 1152,414,994,412,995,379,1152,382,0.999
284: 1085,427,1085,415,1144,415,1144,427,0.955
284: 1028,64,1024,15,1125,6,1130,55,0.856
284: 1054,426,1054,414,1088,414,1088,425,0.636
285: 1010,81,1006,62,1078,49,1081,68,0.992
285: 820,111,815,89,870,77,874,99,0.984
285: 774,116,770,97,816,89,819,108,0.983
285: 905,95,902,80,935,73,939,87,0.973
285: 1199,110,1198,96,1245,94,1246,108,0.97
285: 965,86,962,70,1001,62,1004,78,0.923
285: 1245,106,1245,92,1278,92,1278,106,0.916
286: 915,203,895,171,973,121,993,153,0.992
286: 874,224,857,202,897,172,914,193,0.989
287: 1203,238,1203,209,1261,209,1261,238,0.993
287: 1258,246,1204,245,1204,237,1258,237,0.819
287: 231,249,230,227,300,224,301,246,0.532
288: 307,229,219,226,220,200,308,203,0.996
288: 107,224,107,207,140,207,140,224,0.995
288: 140,223,138,205,187,200,189,218,0.994
288: 400,238,311,234,312,208,401,212,0.986
288: 362,286,322,286,322,272,362,273,0.984
288: 410,289,368,288,368,276,411,277,0.96
288: 603,96,568,95,569,77,604,78,0.951
288: 260,89,260,65,288,65,288,89,0.603
288: 437,239,402,238,403,222,438,223,0.541
289: 619,247,549,246,549,231,619,232,0.997
289: 434,241,434,225,471,225,471,241,0.993
289: 385,239,385,223,429,223,429,239,0.992
289: 154,253,154,227,184,227,184,253,0.927
289: 703,347,703,318,732,318,732,347,0.704
289: 749,114,653,108,656,69,751,75,0.586
290: 50,160,49,136,187,133,188,157,0.993
290: 890,81,869,66,908,7,930,22,0.984
290: 473,267,470,236,554,230,556,260,0.983
290: 140,206,140,193,174,193,174,206,0.967
290: 96,196,95,181,141,180,141,195,0.965
290: 128,222,128,209,157,209,157,222,0.961
290: 88,174,88,157,149,156,149,173,0.96
290: 98,223,98,210,127,210,127,223,0.956
290: 569,255,567,223,646,219,647,251,0.888
290: 827,158,809,146,850,86,868,98,0.725
290: 65,210,65,198,139,198,139,210,0.712
290: 1092,322,1092,282,1136,282,1136,322,0.522
291: 773,142,730,107,804,14,848,49,0.994
291: 715,191,681,168,731,95,765,118,0.969
291: 719,344,718,330,751,328,752,343,0.796
291: 532,340,532,331,556,331,556,340,0.586
292: 82,192,50,186,53,169,85,175,0.978
292: 375,54,372,38,417,31,419,46,0.963
292: 370,63,368,50,416,43,417,56,0.951
292: 337,57,335,43,367,38,369,53,0.869
292: 294,62,293,49,323,46,325,59,0.854
292: 472,24,472,16,504,15,504,23,0.626
292: 334,65,332,55,368,51,369,61,0.61
292: 467,13,467,2,501,1,501,11,0.563
293: 297,73,297,58,346,56,346,71,0.994
293: 349,71,349,57,392,57,392,71,0.994
293: 394,70,394,55,448,54,448,68,0.985
293: 492,41,492,30,526,30,526,41,0.963
293: 786,369,786,356,813,356,813,369,0.929
293: 326,82,326,73,358,72,358,81,0.887
293: 529,53,495,52,495,44,529,45,0.869
293: 393,80,393,72,420,72,420,80,0.815
293: 422,81,422,73,447,72,447,81,0.813
293: 362,81,362,73,389,73,389,81,0.808
293: 299,83,299,74,325,74,325,83,0.756
293: 273,278,273,227,316,227,316,278,0.621
294: 1160,234,1160,184,1274,184,1274,234,0.999
294: 769,227,769,173,923,173,923,227,0.998
294: 962,231,962,177,1125,177,1125,231,0.998
294: 1143,371,1059,368,1060,339,1144,341,0.994
294: 1240,378,1180,376,1181,348,1241,350,0.994
294: 1140,372,1140,345,1172,345,1172,372,0.639
294: 444,244,391,241,391,233,444,235,0.559
295: 1003,188,986,142,1093,101,1111,148,0.998
295: 995,225,988,178,1121,158,1128,204,0.997
295: 1022,277,1014,227,1147,204,1155,254,0.994
295: 1092,335,1090,305,1203,300,1204,329,0.99
295: 1081,303,1080,278,1132,274,1134,300,0.99
295: 948,237,942,198,985,192,990,231,0.989
295: 974,279,969,237,1017,231,1022,273,0.987
295: 1062,333,1062,309,1092,309,1092,333,0.967
295: 954,190,954,145,990,145,990,190,0.713
295: 415,261,364,260,364,251,415,252,0.619
296: 1197,417,1141,409,1145,385,1200,392,0.991
296: 1167,305,1167,269,1250,269,1250,305,0.987
296: 1248,423,1203,420,1205,395,1250,399,0.973
296: 1177,380,1142,378,1143,362,1178,364,0.96
296: 1140,375,1109,373,1110,358,1141,360,0.942
296: 1215,385,1177,382,1178,366,1217,370,0.941
296: 1216,367,1180,365,1181,349,1217,351,0.909
296: 1248,388,1217,387,1218,371,1249,373,0.901
296: 1140,405,1103,401,1105,380,1142,384,0.863
296: 1143,357,1113,357,1113,344,1143,344,0.815
296: 1179,362,1145,360,1145,346,1179,348,0.812
296: 1221,369,1221,354,1247,354,1247,369,0.686
297: 259,187,180,172,184,147,264,162,0.956
297: 332,216,191,200,194,178,334,194,0.892
297: 1188,304,1188,292,1226,291,1227,303,0.883
297: 851,290,839,231,1044,191,1055,250,0.833
297: 317,205,264,190,271,162,324,177,0.725
298: 660,119,630,87,716,7,746,39,0.997
298: 1054,407,1054,377,1119,377,1119,407,0.991
298: 975,314,975,267,1042,267,1042,314,0.982
298: 1120,410,1120,386,1162,386,1162,410,0.975
298: 977,359,977,311,1049,311,1049,359,0.95
298: 256,140,119,116,125,85,262,109,0.922
298: 1171,474,1051,464,1056,404,1176,414,0.898
298: 266,155,173,147,175,126,268,135,0.887
298: 388,208,388,200,415,200,415,208,0.69
299: 1146,297,1146,282,1171,282,1171,297,0.981
299: 1145,408,1145,341,1265,341,1265,408,0.959
299: 1256,349,1139,341,1143,275,1260,283,0.928
299: 244,156,145,143,148,122,246,135,0.901
299: 333,212,333,203,353,203,353,212,0.891
299: 334,199,334,191,362,191,362,199,0.85
299: 233,148,77,116,84,83,239,115,0.715
299: 161,138,80,126,83,110,164,122,0.605
299: 333,224,333,215,358,215,358,224,0.595
300: 137,148,135,118,225,111,227,141,0.972
300: 215,111,135,109,136,82,216,84,0.957
300: 803,79,803,57,834,57,834,79,0.916
301: 307,283,77,250,86,186,316,219,0.985
301: 863,82,859,62,915,51,919,71,0.983
301: 389,353,386,321,455,314,458,346,0.979
301: 601,338,601,323,634,323,634,338,0.969
301: 215,435,211,416,245,410,248,428,0.948
301: 277,295,129,285,130,263,279,273,0.892
301: 488,354,488,55,548,55,548,354,0.888
301: 775,250,717,179,840,80,898,151,0.722
302: 503,142,341,118,349,64,511,88,0.989
302: 428,258,426,244,460,238,463,253,0.968
302: 761,184,761,169,783,169,783,184,0.964
302: 569,193,566,164,622,159,625,188,0.942
302: 464,148,357,139,358,121,465,130,0.866
302: 232,126,232,93,299,93,299,126,0.835
302: 112,416,48,410,78,64,142,69,0.734
302: 315,135,315,116,359,116,359,135,0.541
303: 276,371,276,347,346,345,346,369,0.997
303: 425,229,197,207,203,145,431,168,0.991
303: 888,274,855,271,857,248,890,251,0.982
303: 625,279,625,261,677,259,678,277,0.965
303: 1276,395,1212,394,1213,362,1277,363,0.964
303: 678,281,678,265,708,265,708,281,0.961
303: 921,296,891,294,892,279,922,281,0.959
303: 177,29,137,26,139,3,179,7,0.575
303: 223,44,173,33,178,9,228,20,0.543
304: 1049,249,1049,202,1270,202,1270,249,0.996
304: 1062,377,1062,362,1111,362,1111,377,0.995
304: 351,93,350,34,456,32,457,91,0.914
304: 766,276,766,232,806,232,806,276,0.711
305: 1011,297,1005,243,1099,233,1105,287,0.997
305: 117,172,8,155,17,100,126,117,0.881
305: 398,248,398,225,456,225,456,248,0.82
305: 1038,315,1037,301,1073,300,1074,314,0.606
305: 463,254,463,234,497,234,497,254,0.54
306: 487,242,446,233,453,204,494,213,0.986
306: 187,225,117,216,121,184,191,192,0.975
306: 526,272,489,268,491,247,529,252,0.972
306: 1012,227,997,190,1099,147,1114,185,0.962
306: 964,262,955,237,1002,220,1011,245,0.636
307: 700,212,529,166,543,117,713,164,0.996
307: 798,237,710,207,723,167,812,198,0.995
307: 7,395,7,380,43,380,43,395,0.922
307: 469,488,418,486,430,243,481,246,0.919
307: 393,337,360,334,368,240,401,243,0.877
307: 282,298,272,297,277,240,287,240,0.787
307: 559,112,534,106,539,86,564,92,0.711
307: 352,350,352,330,397,330,397,350,0.617
307: 294,299,285,298,288,240,297,240,0.547
308: 844,289,842,265,897,261,899,284,0.995
308: 894,304,893,282,947,279,948,301,0.982
308: 653,215,645,196,688,178,695,197,0.974
308: 1231,440,1231,396,1246,396,1246,440,0.971
308: 806,307,804,288,849,286,850,305,0.956
308: 853,305,852,288,888,285,890,303,0.954
308: 807,289,806,270,841,268,842,287,0.952
308: 905,286,901,263,936,256,940,279,0.902
308: 1259,417,1259,401,1279,401,1279,417,0.897
309: 421,257,382,239,391,220,429,238,0.962
309: 132,342,132,322,168,322,168,342,0.954
309: 505,204,505,192,538,192,538,203,0.875
309: 127,216,9,210,13,124,132,130,0.864
310: 425,191,350,73,393,45,469,163,0.992
311: 938,160,639,157,639,105,938,107,0.994
311: 1163,197,1156,147,1275,131,1279,181,0.571
312: 774,639,672,565,699,527,802,601,0.991
313: 5,174,5,156,49,156,49,174,0.996
313: 626,168,626,116,785,116,785,168,0.994
313: 956,339,942,306,1017,275,1031,308,0.981
313: 517,240,514,225,539,221,542,236,0.878
313: 792,167,792,117,871,117,871,167,0.701
314: 703,336,681,294,763,250,785,292,0.979
314: 72,145,68,104,158,95,161,136,0.962
314: 77,176,73,144,150,133,155,166,0.961
314: 81,211,75,177,162,161,168,194,0.955
314: 528,222,508,200,544,169,563,191,0.789
314: 11,248,11,162,54,162,54,248,0.523
315: 952,69,946,43,1016,30,1021,56,0.991
315: 277,355,276,339,332,338,332,354,0.73
315: 469,313,469,286,490,286,490,313,0.684
316: 756,172,721,171,721,159,757,160,0.995
316: 758,172,758,161,784,161,784,172,0.984
316: 1026,84,1026,10,1082,10,1082,84,0.587
317: 97,303,97,286,175,286,175,303,0.979
317: 531,719,439,640,603,474,695,565,0.561
318: 587,496,509,494,510,462,587,464,0.993
318: 589,494,589,466,628,466,628,494,0.982
319: 809,361,808,328,954,324,955,356,0.993
319: 583,360,583,337,629,337,629,360,0.986
319: 635,359,634,334,689,331,690,357,0.974
319: 124,354,124,334,165,334,165,354,0.965
319: 579,416,549,415,549,403,580,404,0.953
319: 741,118,733,101,770,82,779,99,0.785
320: 218,453,217,432,273,429,274,450,0.995
320: 139,456,138,433,214,431,215,454,0.993
320: 211,533,207,506,258,499,262,525,0.986
320: 155,488,155,460,208,460,208,488,0.986
320: 212,489,209,464,260,458,263,483,0.981
320: 771,334,771,310,830,310,830,334,0.974
320: 706,338,706,307,760,307,760,338,0.973
320: 156,534,154,505,207,501,209,530,0.882
320: 535,469,535,420,620,420,620,469,0.827
320: 342,371,272,353,279,324,350,342,0.773
321: 1064,325,1064,313,1110,313,1110,325,0.971
321: 817,165,497,103,509,41,829,102,0.964
321: 1005,370,1005,357,1075,357,1075,370,0.925
321: 1009,327,1009,313,1057,313,1057,327,0.914
321: 449,115,293,97,304,2,460,20,0.904
321: 1006,254,1006,241,1061,240,1061,253,0.878
321: 1031,225,1030,212,1118,204,1119,217,0.858
321: 1018,211,1017,197,1081,192,1082,206,0.795
321: 1061,400,1025,399,1025,388,1061,388,0.795
321: 1008,241,1008,228,1033,227,1034,239,0.676
322: 690,150,690,129,725,129,725,150,0.995
322: 845,286,844,262,935,260,935,285,0.988
322: 848,328,847,307,920,304,921,325,0.968
322: 850,306,850,284,925,283,925,304,0.927
322: 612,298,612,283,629,283,629,298,0.629
323: 746,185,746,128,801,128,801,185,0.945
323: 758,182,443,96,460,33,775,118,0.902
323: 424,298,424,229,516,229,516,298,0.804
323: 529,301,527,288,545,285,547,299,0.544
324: 797,293,741,263,761,224,818,254,0.993
324: 845,308,799,282,818,248,864,274,0.983
325: 489,93,489,54,630,54,630,93,0.998
325: 919,98,796,96,797,62,920,64,0.995
325: 585,296,579,276,620,265,625,285,0.955
325: 582,257,577,238,619,226,625,246,0.912
325: 371,91,291,88,292,50,373,54,0.871
325: 291,253,291,228,349,228,349,253,0.599
326: 580,182,572,158,627,139,636,163,0.998
326: 586,237,576,208,627,189,638,218,0.995
326: 585,208,576,178,627,163,636,193,0.99
326: 618,237,612,224,636,214,642,227,0.968
326: 502,104,496,58,511,56,517,102,0.617
327: 571,304,563,279,623,258,632,283,0.999
327: 1163,107,1163,54,1277,54,1277,107,0.998
327: 697,73,427,63,429,1,699,12,0.997
327: 576,364,566,338,622,317,632,343,0.997
327: 574,333,566,304,624,289,631,319,0.996
327: 1155,101,1027,97,1029,43,1157,47,0.992
327: 611,369,605,355,631,345,636,358,0.836
328: 432,168,432,145,468,145,468,168,0.996
328: 383,138,325,136,326,107,384,109,0.995
328: 148,222,148,201,175,201,175,222,0.663
329: 4,314,4,286,134,285,134,313,0.998
329: 482,237,478,211,533,202,538,227,0.989
329: 405,318,403,297,475,290,478,311,0.986
329: 517,307,514,285,558,279,561,300,0.986
329: 478,310,476,288,514,285,516,307,0.983
329: 666,105,612,28,647,4,701,81,0.974
329: 486,261,482,238,536,230,539,253,0.973
329: 242,315,242,301,285,301,285,315,0.954
330: 320,296,320,241,421,241,421,296,0.996
330: 466,253,314,229,322,179,473,202,0.996
330: 540,305,455,301,457,260,541,264,0.995
330: 1148,189,1147,150,1241,146,1242,185,0.988
330: 756,222,755,209,779,207,780,220,0.881
330: 326,370,326,305,385,305,385,370,0.799
331: 475,320,330,307,335,250,480,264,0.998
331: 757,232,756,218,782,217,782,231,0.989
331: 353,252,60,191,76,115,369,176,0.978
331: 682,404,681,388,737,386,737,402,0.973
331: 1195,210,1195,170,1278,170,1278,210,0.965
331: 682,415,682,403,724,403,724,415,0.961
331: 722,417,722,402,761,402,761,417,0.94
331: 274,303,274,238,327,238,327,303,0.932
331: 575,124,531,75,555,53,599,102,0.869
331: 280,298,34,278,40,213,285,233,0.863
331: 516,366,516,337,567,337,567,366,0.812
332: 238,208,234,185,294,177,297,200,0.992
333: 769,393,769,371,814,371,814,393,0.991
333: 816,440,766,424,772,407,821,423,0.981
333: 1189,347,1186,325,1230,320,1233,342,0.855
334: 710,175,708,150,752,146,755,171,0.994
334: 694,153,690,130,724,125,728,147,0.99
334: 730,148,728,131,761,127,762,144,0.989
334: 645,153,645,134,691,134,691,152,0.985
334: 645,176,645,155,708,154,708,175,0.984
334: 288,195,288,177,356,177,356,195,0.875
334: 241,194,241,178,283,178,283,194,0.845
335: 165,523,133,489,191,433,224,467,0.979
335: 327,143,322,120,379,109,384,132,0.826
336: 128,95,121,17,138,16,145,94,0.97
337: 948,584,948,568,987,568,987,584,0.988
337: 996,615,947,610,949,587,998,591,0.986
337: 969,635,940,629,944,612,972,619,0.947
337: 1002,638,976,635,978,620,1004,622,0.914
337: 951,568,951,561,989,561,989,568,0.894
